"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US (USW00093738)",,,,,,,
Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches),Next TAVG (Degrees Fahrenheit)
7395,78,90,65,0,0,0,79
7396,79,92,64,0,0,0,81
7397,81,93,68,0,0,0,83
7398,83,95,70,0,0,0,84
7399,84,96,73,0.85,0,0,82
7400,82,91,75,0,0,0,81
7401,81,90,74,0,0,0,81
7402,81,85,73,0,0,0,73
7403,73,80,63,0,0,0,70
7404,70,83,54,0,0,0,72
7405,72,87,54,0,0,0,78
7406,78,93,60,0,0,0,80
7407,80,91,70,0,0,0,78
7408,78,88,67,0,0,0,76
7409,76,86,63,0,0,0,77
7410,77,89,63,0,0,0,78
7411,78,88,69,0,0,0,78
7412,78,94,66,0.03,0,0,78
7413,78,89,70,1.11,0,0,75
7414,75,85,64,0,0,0,74
7415,74,86,61,0,0,0,74
7416,74,87,62,0,0,0,70
7417,70,74,62,5.02,0,0,68
7418,68,80,60,0.08,0,0,76
7419,76,82,73,0.47,0,0,76
7420,76,82,73,0.77,0,0,75
7421,75,82,71,1.36,0,0,76
7422,76,89,68,0,0,0,78
7423,78,90,68,0.06,0,0,75
7424,75,85,67,0,0,0,75
7425,75,85,65,0,0,0,72
7426,72,77,67,1.29,0,0,73
7427,73,82,68,0.17,0,0,78
7428,78,87,71,1.09,0,0,76
7429,76,80,70,0.08,0,0,76
7430,76,82,71,0.27,0,0,77
7431,77,88,68,0.03,0,0,80
7432,80,91,68,0,0,0,81
7433,81,92,70,0,0,0,80
7434,80,92,71,0,0,0,79
7435,79,91,68,0,0,0,80
7436,80,90,70,0,0,0,80
7437,80,88,68,0,0,0,78
7438,78,87,73,0,0,0,75
7439,75,83,68,0.12,0,0,73
7440,73,84,67,0.06,0,0,73
7441,73,84,62,0,0,0,77
7442,77,89,64,0,0,0,79
7443,79,90,67,0,0,0,79
7444,79,92,71,0.06,0,0,75
7445,75,84,69,0.1,0,0,74
7446,74,82,68,0,0,0,73
7447,73,79,68,0,0,0,75
7448,75,79,71,2.72,0,0,74
7449,74,83,67,0,0,0,70
7450,70,79,59,0,0,0,68
7451,68,82,54,0,0,0,70
7452,70,82,58,0,0,0,73
7453,73,87,62,0,0,0,79
7454,79,92,68,0,0,0,82
7455,82,95,70,0,0,0,84
7456,84,94,74,0,0,0,81
7457,81,89,72,0.78,0,0,79
7458,79,89,71,1.92,0,0,77
7459,77,86,72,0.44,0,0,77
7460,77,89,69,0,0,0,81
7461,81,94,72,0,0,0,82
7462,82,94,72,0,0,0,81
7463,81,92,72,0,0,0,82
7464,82,94,72,0,0,0,80
7465,80,87,72,0.2,0,0,69
7466,69,73,59,0.34,0,0,61
7467,61,64,57,1.4,0,0,64
7468,64,68,61,0.22,0,0,68
7469,68,72,66,0.12,0,0,72
7470,72,81,68,0,0,0,75
7471,75,79,71,0.02,0,0,74
7472,74,77,72,0,0,0,74
7473,74,81,69,0,0,0,72
7474,72,80,67,0,0,0,74
7475,74,78,71,1,0,0,76
7476,76,84,68,0.06,0,0,76
7477,76,86,64,0,0,0,72
7478,72,83,64,0,0,0,71
7479,71,76,68,0,0,0,72
7480,72,76,61,0.02,0,0,61
7481,61,62,58,0.75,0,0,63
7482,63,65,61,0.16,0,0,69
7483,69,77,64,0.51,0,0,75
7484,75,86,70,0.1,0,0,64
7485,64,70,55,1.37,0,0,62
7486,62,75,56,0.65,0,0,66
7487,66,78,56,0,0,0,65
7488,65,75,54,0,0,0,70
7489,70,84,61,0,0,0,73
7490,73,84,65,0,0,0,75
7491,75,86,65,0,0,0,74
7492,74,89,63,0,0,0,72
7493,72,76,62,0,0,0,67
7494,67,72,63,0,0,0,73
7495,73,84,68,0,0,0,74
7496,74,84,66,0,0,0,74
7497,74,82,69,0,0,0,75
7498,75,83,69,0.01,0,0,75
7499,75,80,64,0.95,0,0,62
7500,62,64,49,0,0,0,53
7501,53,58,41,0.06,0,0,49
7502,49,57,40,0.04,0,0,59
7503,59,70,54,0.15,0,0,59
7504,59,63,52,0,0,0,56
7505,56,68,47,0,0,0,52
7506,52,58,36,0,0,0,47
7507,47,64,33,0.04,0,0,58
7508,58,69,48,0.03,0,0,49
7509,49,52,34,0,0,0,42
7510,42,56,29,0,0,0,53
7511,53,71,37,0,0,0,50
7512,50,56,41,0,0,0,44
7513,44,53,31,0,0,0,44
7514,44,48,37,0.76,0,0,48
7515,48,52,46,0.6,0,0,51
7516,51,59,46,0.04,0,0,52
7517,52,57,42,0,0,0,48
7518,48,63,35,0,0,0,51
7519,51,69,37,0,0,0,62
7520,62,74,55,0,0,0,69
7521,69,71,54,1.32,0,0,53
7522,53,57,37,0.03,0,0,44
7523,44,57,32,0,0,0,51
7524,51,52,50,0.99,0,0,54
7525,54,59,47,0.48,0,0,52
7526,52,61,41,0,0,0,52
7527,52,57,44,0,0,0,46
7528,46,49,44,0.47,0,0,42
7529,42,46,30,0,0,0,35
7530,35,46,25,0,0,0,36
7531,36,48,27,0.59,0,0,43
7532,43,47,41,0.46,0,0,40
7533,40,43,36,0,0,0,35
7534,35,37,30,1.5,3,0,39
7535,39,48,34,0.02,0,2,42
7536,42,48,30,0,0,0,37
7537,37,50,28,0,0,0,45
7538,45,61,34,0,0,0,48
7539,48,52,35,0,0,0,39
7540,39,53,26,0,0,0,34
7541,34,39,26,0,0,0,29
7542,29,34,26,0,0,0,34
7543,34,43,31,1.58,0,0,44
7544,44,61,33,0,0,0,48
7545,48,50,39,0.22,0,0,39
7546,39,42,33,0,0,0,33
7547,33,37,28,0,0,0,32
7548,32,38,27,0,0,0,37
7549,37,45,30,0.02,0,0,36
7550,36,42,28,0.21,0,0,44
7551,44,56,40,0.11,0,0,52
7552,52,58,43,0,0,0,41
7553,41,44,31,0,0,0,33
7554,33,38,27,0,0,0,35
7555,35,43,27,0,0,0,36
7556,36,40,23,0,0,0,28
7557,28,36,18,0,0,0,31
7558,31,32,29,0,0,0,31
7559,31,39,24,0,0,0,30
7560,30,44,19,0,0,0,33
7561,33,44,23,0,0,0,40
7562,40,52,29,0,0,0,38
7563,38,45,28,0.25,0,0,45
7564,45,52,42,2.49,0,0,45
7565,45,49,40,0.32,0,0,45
7566,45,56,36,0,0,0,40
7567,40,45,26,0,0,0,34
7568,34,50,23,0,0,0,36
7569,36,60,27,0.36,0,0,59
7570,59,66,42,0.35,0,0,46
7571,46,50,36,0.03,0,0,38
7572,38,46,28,0.02,0,0,41
7573,41,46,35,0,0,0,37
7574,37,41,25,0,0,0,32
7575,32,49,22,0,0,0,36
7576,36,50,24,0.01,0,0,45
7577,45,51,42,1.08,0,0,47
7578,47,54,36,0,0,0,39
7579,39,46,30,0,0,0,37
7580,37,47,30,0.53,0,0,53
7581,53,62,40,0,0,0,43
7582,43,45,37,0,0,0,44
7583,44,49,30,0,0,0,36
7584,36,46,28,0.03,0,0,46
7585,46,53,40,0.11,0,0,44
7586,44,54,29,0,0,0,37
7587,37,39,30,0,0,0,42
7588,42,59,36,0.11,0,0,45
7589,45,51,30,0,0,0,31
7590,31,35,27,0,0,0,29
7591,29,36,24,0,0,0,29
7592,29,34,23,0.22,2.9,0,29
7593,29,30,27,0.66,7.7,5.1,29
7594,29,34,15,0,0,7.9,22
7595,22,37,9,0,0,7.1,26
7596,26,41,12,0,0,5.1,35
7597,35,36,28,0.12,1.5,3.9,34
7598,34,43,30,0.04,0.3,5.1,35
7599,35,37,30,0.84,0,3.1,34
7600,34,40,16,0.24,0,1.2,17
7601,17,21,12,0,0,1.2,19
7602,19,32,10,0,0,0,36
7603,36,47,29,0.01,0,0,47
7604,47,59,30,1.33,0,0,34
7605,34,40,23,0,0,0,28
7606,28,39,17,0,0,0,32
7607,32,47,20,0,0,0,34
7608,34,38,27,0,0,0,31
7609,31,36,22,0.24,3,0,21
7610,21,33,6,0.01,0.1,2,11
7611,11,22,-2,0,0,1.2,17
7612,17,23,8,0.07,0.9,0,21
7613,21,40,7,0,0,1.2,35
7614,35,57,22,0,0,0,41
7615,41,63,27,0,0,0,49
7616,49,72,33,0,0,0,49
7617,49,58,36,0.09,0,0,49
7618,49,54,44,0,0,0,50
7619,50,56,33,0,0,0,31
7620,31,34,20,0,0,0,26
7621,26,39,15,0.12,0.8,0,34
7622,34,36,32,0.41,0,0,34
7623,34,38,32,0.82,0,0,39
7624,39,48,32,0,0,0,38
7625,38,50,26,0,0,0,53
7626,53,65,47,0,0,0,44
7627,44,48,30,0,0,0,33
7628,33,39,23,0.24,0,0,39
7629,39,48,35,0.17,0,0,34
7630,34,40,26,0,0,0,32
7631,32,34,29,0.95,4.7,2,36
7632,36,54,31,0,0,3.1,44
7633,44,48,35,0,0,0,37
7634,37,40,33,0.11,0,0,41
7635,41,59,36,0.52,0,0,43
7636,43,48,36,0,0,0,40
7637,40,54,28,0,0,0,35
7638,35,39,24,0,0,0,38
7639,38,46,33,0,0,0,34
7640,34,37,31,0.66,0.6,1.2,37
7641,37,48,33,0.07,0,0,39
7642,39,42,33,0.54,0,0,35
7643,35,40,26,0,0,0,30
7644,30,41,22,0,0,0,26
7645,26,31,19,0,0,0,28
7646,28,42,16,0,0,0,32
7647,32,38,26,0.19,1,0,35
7648,35,40,33,0.08,0,1.2,43
7649,43,63,37,0.26,0,0,53
7650,53,62,40,0,0,0,45
7651,45,52,29,0,0,0,40
7652,40,61,24,0,0,0,55
7653,55,75,37,0,0,0,69
7654,69,77,53,0,0,0,51
7655,51,54,39,0,0,0,42
7656,42,52,28,0,0,0,41
7657,41,51,29,0,0,0,39
7658,39,51,23,0,0,0,40
7659,40,55,27,0,0,0,44
7660,44,46,40,2.69,0,0,44
7661,44,50,37,0.05,0,0,41
7662,41,52,33,0,0,0,45
7663,45,65,27,0,0,0,52
7664,52,62,40,0,0,0,42
7665,42,49,28,0,0,0,39
7666,39,53,24,0,0,0,46
7667,46,64,32,0,0,0,57
7668,57,68,46,0,0,0,58
7669,58,77,43,0,0,0,59
7670,59,66,32,0.01,0,0,38
7671,38,49,27,0,0,0,40
7672,40,48,28,0,0,0,48
7673,48,70,27,0,0,0,54
7674,54,68,37,0,0,0,49
7675,49,51,44,0.35,0,0,52
7676,52,69,43,0,0,0,59
7677,59,72,45,0.01,0,0,68
7678,68,82,60,0.02,0,0,67
7679,67,79,55,0,0,0,62
7680,62,70,43,0,0,0,54
7681,54,60,45,0,0,0,57
7682,57,68,49,0.27,0,0,67
7683,67,75,61,0.2,0,0,66
7684,66,76,56,0.07,0,0,60
7685,60,73,45,0.05,0,0,53
7686,53,68,41,0,0,0,62
7687,62,73,54,0,0,0,62
7688,62,81,53,0,0,0,71
7689,71,74,64,1.26,0,0,67
7690,67,72,56,0.01,0,0,58
7691,58,68,46,0,0,0,60
7692,60,72,51,0,0,0,64
7693,64,83,45,0,0,0,69
7694,69,75,57,0,0,0,64
7695,64,74,54,0.1,0,0,62
7696,62,75,53,0.41,0,0,59
7697,59,70,50,0.05,0,0,59
7698,59,74,45,0.02,0,0,50
7699,50,61,37,0,0,0,63
7700,63,83,53,0,0,0,64
7701,64,67,58,0,0,0,66
7702,66,87,54,0.58,0,0,69
7703,69,83,58,0.13,0,0,68
7704,68,75,61,0.57,0,0,65
7705,65,66,58,0.92,0,0,64
7706,64,77,57,0,0,0,67
7707,67,81,56,0,0,0,66
7708,66,68,60,0,0,0,65
7709,65,77,59,0,0,0,71
7710,71,80,64,0.37,0,0,65
7711,65,66,56,0.36,0,0,56
7712,56,58,49,0.57,0,0,51
7713,51,58,48,0.5,0,0,54
7714,54,61,47,0,0,0,58
7715,58,74,41,0,0,0,64
7716,64,78,50,0.01,0,0,65
7717,65,82,51,0,0,0,74
7718,74,85,61,0.03,0,0,75
7719,75,89,62,0,0,0,80
7720,80,88,69,0,0,0,67
7721,67,71,53,0,0,0,62
7722,62,71,48,0,0,0,69
7723,69,88,59,0.27,0,0,75
7724,75,84,61,0,0,0,72
7725,72,81,61,0.05,0,0,76
7726,76,90,64,0,0,0,77
7727,77,84,67,0,0,0,76
7728,76,90,65,0.36,0,0,80
7729,80,91,66,0,0,0,76
7730,76,88,62,0.33,0,0,75
7731,75,85,61,0,0,0,74
7732,74,84,63,0,0,0,71
7733,71,84,58,0.24,0,0,65
7734,65,73,49,0,0,0,62
7735,62,76,44,0,0,0,70
7736,70,81,56,0,0,0,78
7737,78,88,69,0,0,0,75
7738,75,80,69,0,0,0,74
7739,74,82,67,0,0,0,70
7740,70,73,63,0.14,0,0,65
7741,65,72,62,0.12,0,0,70
7742,70,78,57,0,0,0,67
7743,67,77,55,0.08,0,0,67
7744,67,77,61,0.66,0,0,67
7745,67,77,55,0,0,0,67
7746,67,82,50,0,0,0,75
7747,75,86,66,0,0,0,80
7748,80,90,67,0.06,0,0,76
7749,76,87,69,0,0,0,76
7750,76,87,68,0,0,0,80
7751,80,91,72,0,0,0,76
7752,76,83,68,0,0,0,73
7753,73,82,58,0,0,0,71
7754,71,84,53,0,0,0,75
7755,75,90,66,0.19,0,0,78
7756,78,89,70,0.17,0,0,79
7757,79,91,63,0,0,0,80
7758,80,95,67,0.74,0,0,78
7759,78,92,65,0,0,0,80
7760,80,95,66,0.04,0,0,80
7761,80,91,66,0,0,0,76
7762,76,86,58,0,0,0,77
7763,77,95,61,0.19,0,0,80
7764,80,93,68,0,0,0,80
7765,80,92,72,0.04,0,0,79
7766,79,91,71,0,0,0,82
7767,82,95,71,0,0,0,79
7768,79,89,72,0,0,0,76
7769,76,77,65,1.05,0,0,74
7770,74,86,60,0,0,0,78
7771,78,88,68,0,0,0,78
7772,78,91,70,0.26,0,0,77
7773,77,90,69,0,0,0,80
7774,80,91,66,0,0,0,81
7775,81,94,67,0,0,0,81
7776,81,92,64,0,0,0,82
7777,82,94,69,0,0,0,85
7778,85,96,72,0.41,0,0,81
7779,81,92,74,0,0,0,85
7780,85,96,72,0,0,0,87
7781,87,98,74,0,0,0,87
7782,87,100,72,0,0,0,79
7783,79,94,71,0.18,0,0,73
7784,73,77,67,0.58,0,0,74
7785,74,84,64,0,0,0,74
7786,74,87,59,0,0,0,75
7787,75,88,60,0,0,0,77
7788,77,90,62,0,0,0,81
7789,81,94,66,0,0,0,82
7790,82,96,68,0,0,0,83
7791,83,97,70,0.02,0,0,76
7792,76,86,67,0,0,0,77
7793,77,92,63,0,0,0,78
7794,78,88,69,0,0,0,78
7795,78,89,68,0,0,0,81
7796,81,92,67,0,0,0,76
7797,76,88,64,0,0,0,78
7798,78,93,63,0,0,0,77
7799,77,92,67,0.39,0,0,78
7800,78,92,64,0,0,0,81
7801,81,92,67,0,0,0,75
7802,75,85,58,0,0,0,74
7803,74,86,58,0,0,0,75
7804,75,94,58,0,0,0,80
7805,80,86,73,0.25,0,0,79
7806,79,89,71,0,0,0,76
7807,76,85,66,2.18,0,0,77
7808,77,88,70,0,0,0,80
7809,80,93,70,0,0,0,81
7810,81,94,70,0.01,0,0,82
7811,82,95,69,0,0,0,80
7812,80,92,70,1.48,0,0,77
7813,77,92,69,0,0,0,81
7814,81,93,69,0,0,0,72
7815,72,75,64,0.2,0,0,69
7816,69,79,61,0,0,0,70
7817,70,79,61,0,0,0,68
7818,68,75,60,0,0,0,69
7819,69,79,61,0.01,0,0,73
7820,73,82,65,0.27,0,0,71
7821,71,83,56,0,0,0,71
7822,71,89,55,0,0,0,76
7823,76,86,64,0,0,0,74
7824,74,80,69,0,0,0,76
7825,76,89,69,0.32,0,0,74
7826,74,87,64,0,0,0,79
7827,79,92,68,0,0,0,76
7828,76,80,68,0,0,0,71
7829,71,79,60,0,0,0,69
7830,69,83,56,0,0,0,70
7831,70,82,56,0,0,0,74
7832,74,83,63,0,0,0,72
7833,72,85,60,0,0,0,76
7834,76,94,68,0,0,0,80
7835,80,95,67,0.01,0,0,71
7836,71,75,66,0,0,0,71
7837,71,79,66,0,0,0,76
7838,76,87,60,0,0,0,73
7839,73,91,58,0,0,0,75
7840,75,80,61,0,0,0,67
7841,67,79,54,0,0,0,63
7842,63,74,49,0,0,0,62
7843,62,81,45,0,0,0,69
7844,69,90,53,0,0,0,77
7845,77,91,62,0,0,0,80
7846,80,94,68,0,0,0,74
7847,74,80,55,0,0,0,66
7848,66,82,49,0,0,0,70
7849,70,89,55,0.01,0,0,67
7850,67,81,53,0,0,0,73
7851,73,86,59,0,0,0,77
7852,77,89,68,0,0,0,71
7853,71,73,68,0.07,0,0,74
7854,74,87,67,0,0,0,81
7855,81,96,69,0,0,0,78
7856,78,82,72,0,0,0,73
7857,73,78,51,0,0,0,56
7858,56,66,46,0,0,0,64
7859,64,72,60,0,0,0,72
7860,72,81,58,0.01,0,0,61
7861,61,67,56,0.04,0,0,62
7862,62,72,54,0.05,0,0,61
7863,61,75,52,0,0,0,63
7864,63,75,47,0,0,0,58
7865,58,71,45,0,0,0,58
7866,58,65,47,0,0,0,58
7867,58,76,39,0,0,0,57
7868,57,72,39,0,0,0,57
7869,57,62,47,1.04,0,0,53
7870,53,58,49,0,0,0,53
7871,53,64,41,0,0,0,49
7872,49,64,33,0,0,0,54
7873,54,57,52,1.44,0,0,58
7874,58,69,54,0,0,0,58
7875,58,60,48,0.38,0,0,55
7876,55,68,39,0,0,0,52
7877,52,70,35,0,0,0,53
7878,53,67,42,0,0,0,59
7879,59,64,52,0,0,0,67
7880,67,79,57,1.29,0,0,62
7881,62,70,50,0,0,0,58
7882,58,65,48,0,0,0,60
7883,60,65,58,0.37,0,0,67
7884,67,78,51,1.35,0,0,51
7885,51,52,37,0,0,0,41
7886,41,53,30,0,0,0,43
7887,43,55,31,0,0,0,43
7888,43,60,29,0,0,0,49
7889,49,65,34,0,0,0,51
7890,51,59,39,0,0,0,50
7891,50,60,40,0.13,0,0,41
7892,41,44,27,0,0,0,33
7893,33,45,21,0,0,0,41
7894,41,57,29,0,0,0,47
7895,47,69,31,0,0,0,49
7896,49,60,28,0.16,0,0,29
7897,29,37,19,0,0,0,30
7898,30,42,17,0,0,0,37
7899,37,53,25,0,0,0,40
7900,40,47,34,0,0,0,38
7901,38,44,34,0,0,0,40
7902,40,43,36,0.13,0,0,44
7903,44,54,39,0,0,0,48
7904,48,52,44,0,0,0,44
7905,44,54,30,0,0,0,49
7906,49,54,33,0.16,0,0,37
7907,37,42,25,0.6,0,0,42
7908,42,51,32,0.42,0,0,42
7909,42,57,28,0,0,0,44
7910,44,62,29,0,0,0,49
7911,49,57,38,0.02,0,0,47
7912,47,51,41,0,0,0,43
7913,43,50,38,0,0,0,41
7914,41,44,38,0,0,0,40
7915,40,43,38,0.39,0,0,40
7916,40,43,37,0.01,0,0,41
7917,41,47,33,0,0,0,39
7918,39,48,32,0.05,0,0,41
7919,41,46,30,0.01,0,0,39
7920,39,50,31,0,0,0,40
7921,40,44,24,0,0,0,31
7922,31,47,20,0,0,0,42
7923,42,52,36,0.52,0,0,53
7924,53,56,37,0.21,0,0,37
7925,37,41,30,0.05,0.2,0,32
7926,32,39,23,0,0,0,33
7927,33,38,33,0.25,0,0,41
7928,41,49,38,0.32,0,0,44
7929,44,53,35,0,0,0,35
7930,35,37,32,0.46,0.4,0,36
7931,36,40,34,0.07,0,0,35
7932,35,40,25,0,0,0,27
7933,27,34,19,0,0,0,27
7934,27,40,18,0,0,0,29
7935,29,39,22,0,0,0,30
7936,30,49,19,0,0,0,34
7937,34,55,23,0,0,0,38
7938,38,52,27,0,0,0,35
7939,35,50,23,0,0,0,38
7940,38,58,26,0,0,0,43
7941,43,57,32,0,0,0,47
7942,47,65,32,0,0,0,47
7943,47,52,40,0.45,0,0,52
7944,52,63,45,0.18,0,0,46
7945,46,53,41,0,0,0,43
7946,43,50,26,0,0,0,35
7947,35,51,23,0,0,0,49
7948,49,53,45,0.33,0,0,52
7949,52,58,43,0.35,0,0,41
7950,41,43,27,0,0,0,38
7951,38,53,27,0,0,0,33
7952,33,40,26,0.32,2,0,33
7953,33,43,25,0,0,2,31
7954,31,39,24,0,0,0,41
7955,41,56,34,0,0,0,59
7956,59,70,48,0.01,0,0,65
7957,65,68,46,0.38,0,0,46
7958,46,50,38,0,0,0,43
7959,43,48,38,0.08,0,0,47
7960,47,57,40,0,0,0,49
7961,49,54,35,0,0,0,34
7962,34,36,24,0,0,0,28
7963,28,40,24,0.28,0.3,0,38
7964,38,43,25,0.04,0,0,27
7965,27,34,22,0,0,0,27
7966,27,35,20,0,0,0,28
7967,28,40,16,0,0,0,29
7968,29,43,19,0,0,0,40
7969,40,50,32,0.07,0,0,47
7970,47,51,36,1.47,0,0,39
7971,39,47,28,0,0,0,39
7972,39,50,31,0,0,0,41
7973,41,45,38,0,0,0,40
7974,40,44,26,0,0,0,32
7975,32,41,23,0,0,0,37
7976,37,44,28,0,0,0,36
7977,36,50,24,0.1,0,0,42
7978,42,58,30,0,0,0,56
7979,56,67,40,0,0,0,59
7980,59,67,53,0,0,0,48
7981,48,59,37,0.06,0,0,39
7982,39,48,37,0.66,0,0,47
7983,47,59,33,0.36,0,0,36
7984,36,44,27,0,0,0,36
7985,36,49,24,0,0,0,44
7986,44,47,41,0.4,0,0,49
7987,49,55,46,0.37,0,0,45
7988,45,48,39,0.07,0,0,45
7989,45,55,39,0.11,0,0,38
7990,38,40,23,0,0,0,26
7991,26,37,15,0,0,0,36
7992,36,53,29,0,0,0,43
7993,43,55,30,0,0,0,47
7994,47,60,39,0,0,0,48
7995,48,53,28,0.02,0,0,36
7996,36,38,28,0,0,0,30
7997,30,38,21,0,0,0,33
7998,33,55,18,0,0,0,38
7999,38,58,19,0,0,0,42
8000,42,61,25,0,0,0,49
8001,49,52,45,0.27,0,0,50
8002,50,53,44,0.74,0,0,41
8003,41,44,28,0.08,0,0,35
8004,35,45,27,0,0,0,33
8005,33,37,27,0,0,0,35
8006,35,52,21,0,0,0,47
8007,47,66,33,0.04,0,0,52
8008,52,64,40,0.03,0,0,54
8009,54,65,40,0,0,0,49
8010,49,54,32,0,0,0,41
8011,41,52,28,0.06,0,0,43
8012,43,52,35,0,0,0,44
8013,44,63,26,0,0,0,56
8014,56,75,41,0,0,0,61
8015,61,73,54,0.02,0,0,52
8016,52,54,42,0,0,0,51
8017,51,66,39,0,0,0,58
8018,58,75,50,0.22,0,0,52
8019,52,58,36,0.15,0,0,43
8020,43,49,32,0.06,0,0,42
8021,42,53,31,0,0,0,50
8022,50,64,43,0,0,0,50
8023,50,56,38,0.08,0,0,55
8024,55,74,47,0.29,0,0,66
8025,66,80,55,0,0,0,56
8026,56,66,45,0,0,0,45
8027,45,52,36,0,0,0,42
8028,42,44,40,0.17,0,0,45
8029,45,53,34,0,0,0,46
8030,46,47,43,0.25,0,0,48
8031,48,61,39,0,0,0,57
8032,57,68,44,0.01,0,0,56
8033,56,58,51,0.46,0,0,54
8034,54,70,49,0,0,0,59
8035,59,74,46,0,0,0,52
8036,52,54,42,0.15,0,0,45
8037,45,56,40,0,0,0,50
8038,50,62,37,0,0,0,56
8039,56,66,45,0,0,0,54
8040,54,62,43,0,0,0,53
8041,53,71,42,0,0,0,60
8042,60,70,45,0,0,0,58
8043,58,73,47,0.3,0,0,64
8044,64,78,51,0.06,0,0,58
8045,58,69,45,0.12,0,0,46
8046,46,51,34,0,0,0,47
8047,47,63,34,0,0,0,53
8048,53,72,36,0.24,0,0,65
8049,65,77,50,1.79,0,0,52
8050,52,57,38,0.23,0,0,44
8051,44,53,37,0.05,0,0,45
8052,45,52,33,0,0,0,44
8053,44,59,29,0,0,0,50
8054,50,54,33,0.06,0,0,47
8055,47,65,30,0,0,0,55
8056,55,63,48,0,0,0,55
8057,55,68,43,0.01,0,0,48
8058,48,62,37,0,0,0,52
8059,52,58,41,0.48,0,0,54
8060,54,58,46,0.21,0,0,53
8061,53,62,39,0.09,0,0,52
8062,52,56,47,0.38,0,0,50
8063,50,59,41,0.06,0,0,47
8064,47,53,39,0.1,0,0,55
8065,55,75,40,0,0,0,63
8066,63,67,54,1.38,0,0,57
8067,57,64,50,0.18,0,0,59
8068,59,72,48,0,0,0,65
8069,65,79,58,0.69,0,0,67
8070,67,73,53,0.01,0,0,54
8071,54,58,47,0.26,0,0,51
8072,51,57,46,0.27,0,0,52
8073,52,68,39,0,0,0,55
8074,55,63,39,0.14,0,0,42
8075,42,50,33,0,0,0,47
8076,47,64,33,0,0,0,54
8077,54,60,44,0,0,0,50
8078,50,62,36,0,0,0,53
8079,53,70,34,0,0,0,58
8080,58,72,42,0.07,0,0,72
8081,72,86,62,0,0,0,74
8082,74,82,60,0,0,0,65
8083,65,67,58,0,0,0,61
8084,61,66,56,0,0,0,62
8085,62,69,55,0,0,0,57
8086,57,64,50,0,0,0,57
8087,57,72,50,0,0,0,65
8088,65,75,59,0.4,0,0,71
8089,71,83,60,0.23,0,0,65
8090,65,69,60,0,0,0,66
8091,66,77,61,0,0,0,69
8092,69,81,55,0,0,0,71
8093,71,80,61,0,0,0,75
8094,75,85,70,0.07,0,0,78
8095,78,86,66,0.08,0,0,74
8096,74,82,65,0,0,0,68
8097,68,75,55,0,0,0,63
8098,63,74,46,0,0,0,63
8099,63,81,50,0,0,0,78
8100,78,95,64,0,0,0,80
8101,80,91,66,1.3,0,0,74
8102,74,87,67,0.57,0,0,77
8103,77,90,66,0,0,0,74
8104,74,81,57,0,0,0,70
8105,70,82,57,0,0,0,74
8106,74,90,59,0,0,0,82
8107,82,90,74,1.07,0,0,78
8108,78,85,70,0.43,0,0,76
8109,76,86,59,0,0,0,71
8110,71,78,61,0,0,0,68
8111,68,74,58,0,0,0,67
8112,67,76,58,0,0,0,68
8113,68,76,62,0,0,0,67
8114,67,73,62,0.48,0,0,71
8115,71,81,67,0.03,0,0,71
8116,71,81,66,0.31,0,0,71
8117,71,80,64,0,0,0,74
8118,74,87,67,0,0,0,77
8119,77,88,68,0.75,0,0,75
8120,75,89,64,0,0,0,77
8121,77,84,68,0,0,0,75
8122,75,84,63,0,0,0,73
8123,73,88,58,0,0,0,78
8124,78,90,70,0.27,0,0,79
8125,79,87,72,0,0,0,80
8126,80,89,67,0,0,0,79
8127,79,89,66,0,0,0,78
8128,78,88,68,0.12,0,0,78
8129,78,90,65,0,0,0,81
8130,81,94,65,0,0,0,83
8131,83,93,70,0,0,0,80
8132,80,93,71,0.55,0,0,80
8133,80,95,71,0.01,0,0,77
8134,77,89,69,0.62,0,0,81
8135,81,91,73,0,0,0,80
8136,80,90,69,0,0,0,81
8137,81,90,73,0.25,0,0,80
8138,80,90,70,0,0,0,78
8139,78,89,64,0.01,0,0,77
8140,77,89,67,0,0,0,79
8141,79,89,65,0,0,0,77
8142,77,91,62,0,0,0,80
8143,80,88,73,0,0,0,83
8144,83,96,74,0,0,0,86
8145,86,97,71,0,0,0,85
8146,85,98,71,0,0,0,86
8147,86,99,75,0.01,0,0,85
8148,85,97,73,0.04,0,0,78
8149,78,95,70,1.64,0,0,79
8150,79,93,71,0.22,0,0,77
8151,77,84,73,0.86,0,0,79
8152,79,92,70,0,0,0,84
8153,84,94,74,0,0,0,84
8154,84,95,71,0,0,0,83
8155,83,92,73,0,0,0,81
8156,81,92,70,0,0,0,82
8157,82,95,69,0.2,0,0,75
8158,75,79,72,0.32,0,0,78
8159,78,86,70,0,0,0,83
8160,83,92,77,0,0,0,80
8161,80,86,71,0.34,0,0,75
8162,75,89,70,1.87,0,0,77
8163,77,87,67,0,0,0,77
8164,77,85,70,0.76,0,0,77
8165,77,86,70,0,0,0,76
8166,76,85,70,0,0,0,78
8167,78,91,69,0,0,0,82
8168,82,93,71,0,0,0,81
8169,81,92,72,0,0,0,81
8170,81,92,72,0.7,0,0,76
8171,76,84,74,0.44,0,0,78
8172,78,88,73,0,0,0,75
