"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US (USW00093738)",,,,,,
Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
19368,32,34,28,0.1,2.1,3.9
19369,28,31,20,0,0,3.9
19370,22,30,12,0,0,3.9
19371,24,31,19,0.31,0.1,3.9
19372,35,41,27,0,0,3.9
19373,30,37,25,0,0,3.1
19374,39,46,36,0.33,0,2
19375,33,41,18,0.88,9.5,1.2
19376,18,27,6,0,0,5.1
19377,20,47,2,0,0,3.9
19378,41,55,25,0,0,2
19379,42,61,30,0,0,0
19380,39,45,30,0.53,0,0
19381,49,62,41,0,0,0
19382,48,56,31,0,0,0
19383,40,51,26,0,0,0
19384,47,57,41,0.55,0,0
19385,49,55,35,0,0,0
19386,45,69,29,0,0,0
19387,55,69,36,0,0,0
19388,39,49,25,0,0,0
19389,40,51,30,0,0,0
19390,37,43,33,0.54,0.9,0
19391,41,61,29,0,0,0
19392,48,54,39,0,0,0
19393,40,47,32,0,0,0
19394,40,47,29,0,0,0
19395,37,51,25,0.02,0,0
19396,57,74,45,0.12,0,0
19397,47,49,37,0.63,0,0
19398,34,37,27,0,0,0
19399,32,46,21,0,0,0
19400,48,62,41,0,0,0
19401,52,68,34,0.01,0,0
19402,46,58,31,0,0,0
19403,51,72,33,0,0,0
19404,64,70,59,0.22,0,0
19405,57,64,34,0,0,0
19406,48,65,34,0,0,0
19407,58,76,40,0,0,0
19408,65,73,55,0.13,0,0
19409,51,58,43,0.05,0,0
19410,45,48,42,0.04,0,0
19411,49,67,43,0.02,0,0
19412,59,64,39,0,0,0
19413,52,69,32,0,0,0
19414,62,78,44,0,0,0
19415,62,66,51,0.5,0,0
19416,55,65,43,0,0,0
19417,56,71,43,0.08,0,0
19418,64,79,54,0.02,0,0
19419,66,80,50,0,0,0
19420,62,67,51,0.29,0,0
19421,63,78,53,0.74,0,0
19422,61,67,45,0,0,0
19423,54,70,43,0,0,0
19424,49,55,35,0,0,0
19425,48,60,38,0,0,0
19426,46,50,35,0.3,0,0
19427,49,63,40,0,0,0
19428,51,58,36,0,0,0
19429,54,69,44,0,0,0
19430,59,74,40,0,0,0
19431,59,72,46,0.07,0,0
19432,56,64,50,0,0,0
19433,60,75,49,0,0,0
19434,63,80,43,0,0,0
19435,68,84,52,0,0,0
19436,71,85,58,0.02,0,0
19437,69,83,56,0.04,0,0
19438,68,80,57,0,0,0
19439,70,83,55,0,0,0
19440,69,79,58,0,0,0
19441,72,82,64,0,0,0
19442,74,83,64,0.01,0,0
19443,76,87,66,0,0,0
19444,64,68,51,0,0,0
19445,57,70,46,0,0,0
19446,62,77,52,0,0,0
19447,72,87,63,0.7,0,0
19448,72,83,61,0,0,0
19449,77,89,68,0.38,0,0
19450,76,87,66,0,0,0
19451,67,71,57,0,0,0
19452,56,58,50,0.26,0,0
19453,60,75,46,0,0,0
19454,61,73,42,0,0,0
19455,65,81,48,0,0,0
19456,73,83,61,0,0,0
19457,74,87,62,0,0,0
19458,76,86,67,1.05,0,0
19459,76,89,66,0,0,0
19460,75,84,68,0,0,0
19461,76,89,68,0,0,0
19462,78,87,69,0,0,0
19463,78,88,69,0.06,0,0
19464,65,70,57,0.16,0,0
19465,58,60,56,0,0,0
19466,58,61,55,0.73,0,0
19467,62,74,56,0,0,0
19468,69,79,58,0,0,0
19469,69,77,60,0,0,0
19470,72,87,62,1.05,0,0
19471,74,84,66,0,0,0
19472,72,82,57,0,0,0
19473,78,92,66,0,0,0
19474,81,91,71,0.02,0,0
19475,78,89,69,0,0,0
19476,80,90,70,0,0,0
19477,79,90,73,0.26,0,0
19478,80,91,70,0,0,0
19479,74,79,66,0.36,0,0
19480,74,88,67,0.62,0,0
19481,76,84,68,0.07,0,0
19482,76,87,70,1.11,0,0
19483,79,91,71,0.09,0,0
19484,81,89,68,0,0,0
19485,82,93,71,0.55,0,0
19486,74,83,64,0,0,0
19487,73,83,60,0.4,0,0
19488,72,80,65,0,0,0
19489,69,74,65,1.47,0,0
19490,69,77,61,0.37,0,0
19491,69,81,54,0,0,0
19492,74,85,62,0.12,0,0
19493,75,85,65,0.05,0,0
19494,72,74,62,0,0,0
19495,69,79,59,0.01,0,0
19496,72,81,68,0.86,0,0
19497,72,81,65,0.02,0,0
19498,76,84,72,0.5,0,0
19499,77,87,70,0,0,0
19500,78,88,73,1.6,0,0
19501,78,87,72,0,0,0
19502,78,84,72,0,0,0
19503,77,84,64,0.05,0,0
19504,73,86,61,0,0,0
19505,72,78,68,0.21,0,0
19506,76,87,70,0,0,0
19507,76,85,66,0,0,0
19508,71,81,59,0,0,0
19509,71,81,61,0,0,0
19510,77,87,72,0.05,0,0
19511,82,94,69,0,0,0
19512,83,92,75,0,0,0
19513,80,87,73,0,0,0
19514,77,85,65,0,0,0
19515,74,83,60,0,0,0
19516,73,85,58,0,0,0
19517,75,88,62,0,0,0
19518,78,88,68,0,0,0
19519,78,86,70,0.33,0,0
19520,79,90,69,0.06,0,0
19521,77,87,70,0,0,0
19522,80,89,69,1.15,0,0
19523,77,87,63,0,0,0
19524,77,88,66,0,0,0
19525,75,87,61,0,0,0
19526,76,89,65,0,0,0
19527,80,91,67,0.17,0,0
19528,77,88,65,0,0,0
19529,73,79,63,0.02,0,0
19530,71,78,67,0,0,0
19531,75,83,68,0,0,0
19532,75,85,68,0,0,0
19533,73,75,69,0.15,0,0
19534,78,89,72,0,0,0
19535,76,84,65,0,0,0
19536,72,82,57,0,0,0
19537,70,86,53,0,0,0
19538,74,89,59,0,0,0
19539,77,93,62,0,0,0
19540,80,94,67,0,0,0
19541,78,85,67,0.07,0,0
19542,78,88,73,0.16,0,0
19543,77,85,69,0.41,0,0
19544,74,83,63,0,0,0
19545,71,84,57,0,0,0
19546,70,84,55,0,0,0
19547,76,90,64,0.1,0,0
19548,74,83,63,0,0,0
19549,72,79,61,0,0,0
19550,69,80,56,0,0,0
19551,70,84,58,0,0,0
19552,74,87,64,0,0,0
19553,75,87,64,0,0,0
19554,78,87,70,0.01,0,0
19555,79,93,65,0,0,0
19556,80,93,69,0,0,0
19557,79,94,65,0,0,0
19558,79,91,71,0.08,0,0
19559,76,86,70,0,0,0
19560,74,86,61,0,0,0
19561,74,90,59,0,0,0
19562,80,93,65,0,0,0
19563,81,92,72,0,0,0
19564,75,79,68,0.07,0,0
19565,72,84,59,0,0,0
19566,65,73,56,0.16,0,0
19567,66,73,52,0,0,0
19568,63,79,48,0,0,0
19569,66,83,48,0,0,0
19570,67,86,50,0,0,0
19571,70,87,53,0,0,0
19572,71,85,55,0,0,0
19573,73,87,59,0,0,0
19574,72,80,63,0,0,0
19575,65,66,59,0.24,0,0
19576,63,76,57,0.12,0,0
19577,66,79,56,0,0,0
19578,65,79,52,0,0,0
19579,65,71,57,0,0,0
19580,66,73,60,0.04,0,0
19581,64,72,59,0,0,0
19582,70,80,65,0.01,0,0
19583,73,79,69,1.57,0,0
19584,72,73,58,0.04,0,0
19585,58,58,54,0.27,0,0
19586,53,55,48,1.1,0,0
19587,51,56,48,0.37,0,0
19588,55,59,52,0.01,0,0
19589,57,68,48,0,0,0
19590,58,75,45,0,0,0
19591,63,77,52,0,0,0
19592,63,76,51,0,0,0
19593,67,82,60,0.13,0,0
19594,62,66,42,0,0,0
19595,53,71,38,0,0,0
19596,57,75,40,0,0,0
19597,65,79,55,0,0,0
19598,62,69,46,0,0,0
19599,56,67,46,0,0,0
19600,55,66,42,0,0,0
19601,49,58,33,0,0,0
19602,42,52,31,0,0,0
19603,42,57,27,0,0,0
19604,51,69,40,0,0,0
19605,56,77,39,0,0,0
19606,59,80,40,0,0,0
19607,62,69,40,0,0,0
19608,51,62,39,0,0,0
19609,59,69,52,0.08,0,0
19610,52,60,37,0,0,0
19611,45,57,36,0.01,0,0
19612,61,70,54,1.97,0,0
19613,65,69,49,0.01,0,0
19614,52,58,38,0,0,0
19615,47,60,34,0,0,0
19616,56,66,51,0.06,0,0
19617,55,64,43,0,0,0
19618,52,74,36,0,0,0
19619,55,75,39,0.1,0,0
19620,63,76,58,0,0,0
19621,68,80,63,0,0,0
19622,62,67,52,0.18,0,0
19623,52,57,35,0,0,0
19624,41,51,30,0.54,0,0
19625,50,55,46,0.25,0,0
19626,55,62,45,0,0,0
19627,51,64,43,0.03,0,0
19628,56,60,47,0,0,0
19629,48,53,33,0,0,0
19630,45,66,30,0,0,0
19631,49,68,32,0,0,0
19632,48,61,37,0,0,0
19633,54,66,47,0,0,0
19634,62,65,53,0.39,0,0
19635,53,57,30,0,0,0
19636,39,55,26,0,0,0
19637,45,47,34,0,0,0
19638,35,42,27,0,0,0
19639,39,54,30,0,0,0
19640,40,57,28,0,0,0
19641,46,63,32,0,0,0
19642,50,68,35,0,0,0
19643,55,65,45,0,0,0
19644,50,55,42,0.26,0,0
19645,40,42,36,0.25,0,0
19646,41,47,39,0.58,0,0
19647,50,57,47,0.21,0,0
19648,46,49,38,0,0,0
19649,41,50,30,0,0,0
19650,37,53,26,0,0,0
19651,36,54,23,0,0,0
19652,41,59,27,0,0,0
19653,42,53,29,0,0,0
19654,38,46,29,0.01,0,0
19655,46,63,35,0,0,0
19656,49,63,35,0,0,0
19657,51,71,39,0,0,0
19658,57,73,45,0,0,0
19659,62,69,57,0.07,0,0
19660,60,66,41,0.07,0,0
19661,47,56,34,0,0,0
19662,48,52,42,0.58,0,0
19663,44,49,31,0,0,0
19664,35,44,26,0,0,0
19665,35,46,24,0,0,0
19666,43,56,37,0,0,0
19667,54,60,49,0.11,0,0
19668,59,64,56,0.58,0,0
19669,66,71,63,0.03,0,0
19670,65,70,58,0.67,0,0
19671,57,60,51,0.04,0,0
19672,57,69,51,0.13,0,0
19673,49,56,39,0.26,0,0
19674,43,51,40,0.39,0,0
19675,48,54,45,0.03,0,0
19676,51,57,43,0,0,0
19677,42,43,30,0,0,0
19678,36,49,27,0,0,0
19679,36,54,23,0,0,0
19680,34,37,20,0,0,0
19681,22,32,13,0,0,0
19682,22,40,9,0,0,0
19683,31,41,23,0,0,0
19684,39,42,36,0.03,0,0
19685,43,50,40,0.24,0,0
19686,52,59,34,1,0,0
19687,33,39,23,0,0,0
19688,32,45,23,0.01,0.3,0
19689,26,30,18,0,0,0
19690,32,52,19,0,0,0
19691,40,49,27,0.51,0,0
19692,42,52,36,0.01,0,0
19693,36,37,30,0.02,0.1,0
19694,24,32,14,0,0,0
19695,17,26,13,0,0,0
19696,21,29,15,0,0.1,0
19697,26,32,20,0,0,0
19698,22,28,14,0.75,7.2,0
19699,23,29,21,1.88,22.1,15
19700,26,35,9,0,0,28
19701,19,42,4,0,0,27.2
19702,36,51,22,0,0,25.2
19703,40,45,20,0.01,0,18.1
19704,26,42,11,0,0,16.1
19705,33,39,23,0.01,0.1,15
19706,30,47,13,0,0,15
19707,44,60,34,0,0,14.2
19708,48,56,41,0.18,0,9.8
19709,41,49,30,0,0,7.1
19710,44,54,40,0.76,0,3.1
19711,49,54,40,0.01,0,0
19712,39,42,26,0.02,0,0
19713,32,44,22,0,0,0
19714,33,45,22,0,0,0
19715,37,47,25,0,0,0
19716,36,39,30,0.31,0.7,0
19717,31,36,23,0,0,0
19718,23,27,18,0,0,0
19719,22,30,13,0,0,0
19720,22,26,13,0,0,0
19721,16,24,7,0.02,0.2,0
19722,22,30,19,0.48,2.2,1.2
19723,35,48,30,0.79,0,1.2
19724,37,47,26,0,0,0
19725,35,39,23,0,0,0
19726,28,43,18,0,0,0
19727,49,67,42,0,0,0
19728,51,56,44,0.08,0,0
19729,46,53,37,0,0,0
19730,40,43,38,0.36,0,0
19731,40,58,38,0.78,0,0
19732,48,53,38,0,0,0
19733,36,38,28,0,0,0
19734,34,47,24,0,0,0
19735,43,66,29,0,0,0
19736,56,62,35,0,0,0
19737,47,66,30,0,0,0
19738,47,61,25,0.04,0,0
19739,32,41,22,0.05,0.7,0
19740,34,40,32,0.04,0.6,1.2
19741,39,45,35,0,0,0
19742,40,51,29,0,0,0
19743,45,66,29,0,0,0
19744,59,78,40,0,0,0
19745,62,82,39,0,0,0
19746,68,80,59,0,0,0
19747,67,72,47,0,0,0
19748,53,63,40,0,0,0
19749,55,61,48,0.53,0,0
19750,49,53,47,0.03,0,0
19751,51,63,45,0.01,0,0
19752,56,75,42,0,0,0
19753,58,67,39,0,0,0
19754,53,65,36,0,0,0
19755,44,51,35,0.34,0,0
19756,38,44,36,0,0,0
19757,42,52,30,0,0,0
19758,42,62,26,0,0,0
19759,61,74,49,0,0,0
19760,62,77,42,0,0,0
19761,67,71,47,0,0,0
19762,49,61,37,0,0,0
19763,52,56,43,0.03,0,0
19764,54,68,48,0.38,0,0
19765,52,59,37,0,0,0
19766,47,65,27,0,0,0
19767,61,72,53,0,0,0
19768,71,82,64,0.02,0,0
19769,60,65,42,0.09,0,0
19770,44,53,34,0,0,0
19771,53,72,38,0.03,0,0
19772,40,45,27,0,0,0
19773,39,57,24,0,0,0
19774,54,62,44,0.94,0,0
19775,46,51,34,0,0,0
19776,40,46,32,0.08,0,0
19777,37,53,25,0,0,0
19778,55,74,45,0.02,0,0
19779,62,67,46,0.01,0,0
19780,49,59,34,0,0,0
19781,48,64,31,0,0,0
19782,51,64,34,0,0,0
19783,54,71,34,0,0,0
19784,57,74,38,0,0,0
19785,63,83,42,0,0,0
19786,65,82,47,0,0,0
19787,60,71,40,0,0,0
19788,60,75,48,0,0,0
19789,67,71,62,0.01,0,0
19790,63,70,53,0.18,0,0
19791,57,69,44,0,0,0
19792,62,80,47,0,0,0
19793,72,84,62,0,0,0
19794,62,69,53,0.02,0,0
19795,53,54,47,0.42,0,0
19796,49,55,46,0,0,0
19797,53,56,51,0.06,0,0
19798,54,59,51,0.53,0,0
19799,61,80,54,1.39,0,0
19800,65,71,57,0.54,0,0
19801,57,62,53,0,0,0
19802,53,57,50,0.01,0,0
19803,53,54,50,0.92,0,0
19804,55,65,49,0.03,0,0
19805,61,71,45,0.05,0,0
19806,54,63,42,0.1,0,0
19807,58,63,54,0.01,0,0
19808,56,60,54,0.17,0,0
19809,60,67,57,0,0,0
19810,66,77,56,0.05,0,0
19811,61,75,46,0.18,0,0
19812,52,59,37,0,0,0
19813,51,66,36,0,0,0
19814,54,56,50,0.33,0,0
19815,56,65,52,0,0,0
19816,60,72,50,0,0,0
19817,61,77,45,0,0,0
19818,58,62,53,0.55,0,0
19819,54,57,52,0.69,0,0
19820,60,75,54,0.47,0,0
19821,66,82,52,0.05,0,0
19822,70,86,52,0,0,0
19823,73,89,56,0,0,0
19824,79,89,67,0,0,0
19825,79,89,69,0,0,0
19826,75,84,64,0.01,0,0
19827,73,83,63,0,0,0
19828,76,88,67,0,0,0
19829,76,87,63,0,0,0
19830,72,82,62,0,0,0
19831,75,86,70,0.99,0,0
19832,74,82,70,0.01,0,0
19833,74,84,68,0.04,0,0
19834,75,85,63,0,0,0
19835,76,85,63,0,0,0
19836,66,71,55,0,0,0
19837,65,80,47,0,0,0
19838,71,81,56,0,0,0
19839,77,95,59,0,0,0
19840,83,91,68,0,0,0
19841,71,80,60,0,0,0
19842,73,80,61,0,0,0
19843,71,81,64,0.15,0,0
19844,76,85,68,2.82,0,0
19845,71,80,63,0,0,0
19846,72,84,59,0,0,0
19847,73,87,57,0,0,0
19848,75,89,57,0,0,0
19849,77,87,68,1.69,0,0
19850,74,84,65,0,0,0
19851,72,79,67,0.59,0,0
19852,75,85,65,0,0,0
19853,75,83,64,0,0,0
19854,74,85,60,0,0,0
19855,74,86,64,0,0,0
19856,79,89,66,0.06,0,0
19857,73,81,60,0,0,0
19858,71,83,56,0,0,0
19859,75,88,63,0,0,0
19860,74,80,67,0,0,0
19861,69,73,63,0.02,0,0
19862,68,72,66,0.34,0,0
19863,78,90,71,0.55,0,0
19864,82,91,72,0,0,0
19865,82,90,72,0,0,0
19866,81,89,70,0.03,0,0
19867,81,91,72,0,0,0
19868,78,85,66,0,0,0
19869,76,87,62,0,0,0
19870,76,86,65,0,0,0
19871,81,92,74,0,0,0
19872,83,95,71,0,0,0
19873,81,91,70,0,0,0
19874,79,92,67,0.16,0,0
19875,76,90,65,0,0,0
19876,81,95,70,0.21,0,0
19877,79,91,70,0,0,0
19878,78,86,67,0,0,0
19879,76,90,60,0,0,0
19880,81,94,67,0,0,0
19881,85,98,71,0.03,0,0
19882,84,97,71,0.02,0,0
19883,87,100,74,0.01,0,0
19884,85,95,76,0,0,0
19885,85,94,75,0,0,0
19886,81,92,74,0.99,0,0
19887,78,90,72,0.34,0,0
19888,79,88,71,0.32,0,0
19889,77,90,72,0,0,0
19890,80,90,72,0,0,0
19891,79,88,70,0,0,0
19892,76,82,69,0,0,0
19893,74,84,64,0,0,0
19894,75,80,68,0,0,0
19895,79,91,74,0.02,0,0
19896,78,89,64,0,0,0
19897,74,88,62,0,0,0
19898,70,78,61,0,0,0
19899,81,93,75,0,0,0
19900,85,95,75,0,0,0
19901,85,96,77,0,0,0
19902,87,99,78,0,0,0
19903,87,97,76,0.05,0,0
19904,82,96,70,0.14,0,0
19905,79,96,72,0,0,0
19906,84,94,70,0.66,0,0
19907,79,90,72,0,0,0
19908,79,89,67,0,0,0
19909,77,90,65,0,0,0
19910,78,90,69,0.07,0,0
19911,75,85,63,0,0,0
19912,72,85,61,0,0,0
19913,74,87,62,0,0,0
19914,78,91,67,0,0,0
19915,84,95,73,0,0,0
19916,83,92,69,0,0,0
19917,78,91,65,0,0,0
19918,79,94,66,0,0,0
19919,80,91,67,0,0,0
19920,78,92,64,0.02,0,0
19921,76,84,68,0.17,0,0
19922,71,80,63,0,0,0
19923,71,80,63,0,0,0
19924,72,82,58,0,0,0
19925,70,88,54,0,0,0
19926,78,93,63,0,0,0
19927,81,94,67,0,0,0
19928,82,96,72,0,0,0
19929,85,98,74,0,0,0
19930,84,96,72,0,0,0
19931,80,84,67,0,0,0
19932,72,84,62,0,0,0
19933,75,90,62,0,0,0
19934,79,93,62,0,0,0
19935,73,77,67,0,0,0
19936,70,77,65,0,0,0
19937,73,82,67,0,0,0
19938,77,89,70,0,0,0
19939,74,76,69,0.23,0,0
19940,73,81,68,0,0,0
19941,74,84,66,0,0,0
19942,74,87,60,0,0,0
19943,73,91,56,0,0,0
19944,71,76,56,0,0,0
19945,63,74,54,0,0,0
19946,64,68,58,0.03,0,0
19947,67,77,58,0.27,0,0
19948,64,68,62,0.82,0,0
19949,67,68,62,0.93,0,0
19950,62,64,60,0.1,0,0
19951,63,65,61,0.2,0,0
19952,65,75,61,0,0,0
19953,67,76,55,0,0,0
19954,62,75,53,0,0,0
19955,62,71,51,0,0,0
19956,58,71,49,0,0,0
19957,62,70,58,0,0,0
19958,65,66,62,0.2,0,0
19959,61,67,53,0,0,0
19960,56,65,41,0,0,0
19961,51,66,37,0,0,0
19962,53,69,39,0,0,0
19963,56,73,43,0,0,0
19964,54,64,38,0,0,0
19965,52,67,36,0,0,0
19966,59,75,46,0,0,0
19967,68,84,51,0,0,0
19968,70,85,56,0,0,0
19969,74,87,64,0.03,0,0
19970,74,83,65,0,0,0
19971,68,76,55,0.14,0,0
19972,55,58,47,0,0,0
19973,54,70,43,0,0,0
19974,59,70,49,0,0,0
19975,52,62,36,0,0,0
19976,45,58,30,0,0,0
19977,52,62,44,0.03,0,0
19978,55,61,38,0,0,0
19979,53,76,37,0,0,0
19980,67,84,56,0.05,0,0
19981,56,60,40,0,0,0
19982,49,60,37,0,0,0
19983,61,78,52,0,0,0
19984,65,79,55,0,0,0
19985,59,62,38,0,0,0
19986,49,66,34,0,0,0
19987,53,67,38,0,0,0
19988,48,62,34,0,0,0
19989,45,69,28,0,0,0
19990,55,64,49,0.19,0,0
19991,51,61,41,0,0,0
19992,52,64,35,0,0,0
19993,44,52,26,0,0,0
19994,40,64,23,0,0,0
19995,42,57,25,0.01,0,0
19996,51,63,38,0.03,0,0
19997,46,64,30,0,0,0
19998,48,61,31,0,0,0
19999,47,73,30,0,0,0
20000,50,70,35,0.02,0,0
20001,40,45,34,0,0,0
20002,37,43,32,0,0,0
20003,38,48,26,0,0,0
20004,36,50,20,0,0,0
20005,45,59,33,0,0,0
20006,46,59,33,0,0,0
20007,47,50,33,0,0,0
20008,41,52,28,0,0,0
20009,36,52,23,0,0,0
20010,50,57,46,0.21,0,0
20011,57,65,54,1.31,0,0
20012,53,58,44,0.07,0,0
20013,45,51,41,0,0,0
20014,43,48,38,0,0,0
20015,39,45,30,0.1,0,0
20016,44,55,38,0.16,0,0
20017,41,41,38,1.03,0,0
20018,42,50,29,0,0,0
20019,37,48,29,0,0,0
20020,32,37,26,0,0,0
20021,30,35,22,0,0,0
20022,29,40,22,0,0,0
20023,43,53,40,0.12,0,0
20024,40,46,32,0,0,0
20025,38,45,30,0,0,0
20026,27,34,11,0,0,0
20027,18,27,9,0,0,0
20028,31,52,25,0.16,0,0
20029,51,63,33,0.04,0,0
20030,33,35,28,0,0,0
20031,27,37,17,0,0,0
20032,31,48,19,0,0,0
20033,41,57,29,0,0,0
20034,38,46,26,0,0,0
20035,42,47,32,0.48,0,0
20036,41,51,32,0,0,0
20037,42,48,39,0,0,0
20038,55,67,41,0,0,0
20039,44,50,31,0,0,0
20040,39,51,31,0.2,0,0
20041,36,41,27,0,0,0
20042,34,47,24,0,0,0
20043,43,54,33,0,0,0
20044,42,45,39,0.27,0,0
20045,42,44,41,0.92,0,0
20046,46,56,29,0.02,0,0
20047,31,34,23,0,0,0
20048,29,31,24,0.01,0.1,0
20049,22,24,16,0.04,0.6,0
20050,17,22,11,0,0,0
20051,17,27,7,0,0,0
20052,24,40,18,0,0,0
20053,44,57,37,0.09,0,0
20054,56,70,49,0.02,0,0
20055,54,63,40,0,0,0
20056,37,40,32,0.23,0,0
20057,38,47,33,0,0,0
20058,40,45,37,0,0,0
20059,42,52,40,0.2,0,0
20060,50,57,41,0,0,0
20061,46,52,31,0,0,0
20062,40,49,32,0.03,0,0
20063,47,49,46,0,0,0
20064,48,50,46,0.07,0,0
20065,45,50,36,0.74,0,0
20066,40,47,36,0.07,0,0
20067,49,63,42,0,0,0
20068,50,57,40,0,0,0
20069,40,41,35,0,0,0
20070,37,47,28,0,0,0
20071,36,43,30,0,0,0
20072,33,37,21,0.02,0.3,0
20073,35,54,21,0,0,0
20074,38,51,27,0,0,0
20075,42,49,33,0,0,0
20076,34,37,28,0,0,0
20077,28,39,14,0,0,0
20078,37,53,30,0,0,0
20079,43,63,25,0,0,0
20080,58,72,50,0,0,0
20081,63,71,52,0,0,0
20082,41,52,22,0.2,0.6,0
20083,26,35,20,0,0,0
20084,40,52,31,0,0,0
20085,46,53,41,0.05,0,0
20086,42,46,25,0,0,0
20087,33,46,22,0,0,0
20088,39,53,30,0,0,0
20089,34,39,24,0,0,0
20090,34,52,19,0,0,0
20091,44,72,25,0,0,0
20092,59,69,50,0,0,0
20093,56,65,40,0,0,0
20094,47,57,35,0,0,0
20095,51,65,44,0,0,0
20096,61,77,52,0,0,0
20097,65,77,53,0,0,0
20098,63,77,41,0.08,0,0
20099,41,48,26,0,0,0
20100,38,54,24,0,0,0
20101,51,67,37,0.38,0,0
20102,60,75,53,0.01,0,0
20103,51,60,30,0,0,0
20104,36,41,27,0,0.1,0
20105,31,42,18,0,0,0
20106,29,39,19,0,0,0
20107,37,53,24,0,0,0
20108,52,68,43,0.18,0,0
20109,57,66,48,0.01,0,0
20110,57,71,43,0,0,0
20111,45,56,28,0.08,0,0
20112,31,38,24,0,0,0
20113,31,41,23,0,0,0
20114,31,46,17,0.27,1.5,0
20115,32,37,22,0.84,4.1,3.1
20116,25,31,19,0,0,2
20117,30,39,23,0,0,2
20118,34,50,20,0.03,0,2
20119,44,57,36,0.34,0,0
20120,41,51,34,0.09,0,0
20121,43,54,31,0,0,0
20122,50,62,44,0.01,0,0
20123,48,59,33,0,0,0
20124,36,48,21,0,0,0
20125,42,62,33,0.14,0,0
20126,64,78,55,0,0,0
20127,53,62,46,0.02,0,0
20128,54,75,45,0.04,0,0
20129,62,71,53,0.51,0,0
20130,58,65,48,0,0,0
20131,50,53,41,0,0,0
20132,46,48,43,1.55,0,0
20133,49,58,44,0.02,0,0
20134,51,64,36,0,0,0
20135,54,67,42,0.04,0,0
20136,65,79,56,0,0,0
20137,64,73,50,0,0,0
20138,58,62,48,1.57,0,0
20139,46,48,39,0,0,0
20140,47,63,29,0,0,0
20141,53,72,32,0,0,0
20142,62,81,41,0,0,0
20143,71,86,57,0,0,0
20144,70,77,59,0.01,0,0
20145,61,69,46,0,0,0
20146,58,72,44,0,0,0
20147,62,78,52,0,0,0
20148,73,86,63,0,0,0
20149,67,71,54,0.1,0,0
20150,62,73,48,0,0,0
20151,56,62,49,0.03,0,0
20152,65,82,55,0.33,0,0
20153,69,84,61,0,0,0
20154,60,65,48,0.5,0,0
20155,52,60,45,0,0,0
20156,53,57,51,0.27,0,0
20157,54,59,51,0.17,0,0
20158,61,73,56,0,0,0
20159,66,82,54,0,0,0
20160,73,84,57,0,0,0
20161,76,89,65,0,0,0
20162,77,86,66,0,0,0
20163,75,81,70,0.24,0,0
20164,70,76,53,0,0,0
20165,60,63,44,0,0,0
20166,55,65,41,0.21,0,0
20167,63,75,56,1.09,0,0
20168,58,63,45,0.13,0,0
20169,52,62,43,0,0,0
20170,53,64,39,0,0,0
20171,52,66,36,0,0,0
20172,56,75,40,0,0,0
20173,57,59,50,1.73,0,0
20174,52,56,48,0.38,0,0
20175,51,60,44,0.41,0,0
20176,59,80,42,0,0,0
20177,63,75,47,0,0,0
20178,64,81,44,0,0,0
20179,74,92,57,0,0,0
20180,80,90,67,0.61,0,0
20181,76,90,66,0.05,0,0
20182,69,71,60,0,0,0
20183,62,67,57,0,0,0
20184,63,73,57,0.51,0,0
20185,62,65,55,0.12,0,0
20186,60,65,57,0.34,0,0
20187,61,73,55,0.79,0,0
20188,63,76,53,0,0,0
20189,64,72,55,0.01,0,0
20190,65,74,57,0.17,0,0
20191,70,82,63,0,0,0
20192,67,73,62,1.1,0,0
20193,69,83,59,0.6,0,0
20194,69,82,57,0,0,0
20195,68,80,52,0,0,0
20196,68,84,52,0,0,0
20197,71,86,55,0,0,0
20198,72,73,64,0.18,0,0
20199,69,77,59,0,0,0
20200,62,69,53,0,0,0
20201,62,75,50,0,0,0
20202,67,80,52,0,0,0
20203,73,87,60,0,0,0
20204,79,91,64,0,0,0
20205,80,91,65,0,0,0
20206,82,95,68,0,0,0
20207,82,90,72,0,0,0
20208,77,85,69,0,0,0
20209,74,80,68,0.06,0,0
20210,76,86,70,0,0,0
20211,80,91,73,0,0,0
20212,80,87,70,0.62,0,0
20213,75,86,63,0,0,0
20214,77,88,64,0,0,0
20215,78,86,66,0,0,0
20216,78,87,71,0.15,0,0
20217,79,86,66,0.27,0,0
20218,74,85,62,0,0,0
20219,72,81,56,0,0,0
20220,72,80,57,0,0,0
20221,68,80,50,0,0,0
20222,74,89,60,0,0,0
20223,80,92,70,0,0,0
20224,81,91,72,0.21,0,0
20225,81,90,70,0,0,0
20226,80,90,66,0,0,0
20227,78,90,68,0,0,0
20228,77,84,70,1.16,0,0
20229,73,80,71,1.68,0,0
20230,77,88,67,0.1,0,0
20231,76,87,66,0,0,0
20232,74,83,62,0,0,0
20233,76,89,63,0,0,0
20234,79,89,68,0.01,0,0
20235,81,93,71,0,0,0
20236,83,94,71,0,0,0
20237,82,94,72,0.73,0,0
20238,78,87,69,0,0,0
20239,76,87,63,0,0,0
20240,80,89,71,0,0,0
20241,80,92,71,1.66,0,0
20242,80,93,70,0,0,0
20243,83,93,72,0,0,0
20244,84,93,73,0,0,0
20245,80,90,72,0.72,0,0
20246,77,87,72,0.84,0,0
